Id,SalePrice
2735,132327.94390214095
2736,129719.04547629946
2737,120352.23258011397
2738,137543.79021045423
2739,152312.35650846094
2740,140630.85341766005
2741,142751.43427810515
2742,156495.92176106837
2743,151965.70204071555
2744,163076.13655199404
2745,142090.68689354265
2746,136834.83792344306
2747,150813.07102867463
2748,132942.00247226024
2749,131008.03038550081
2750,121831.13822638657
2751,138758.67809676725
2752,207161.00756095248
2753,144586.4734346139
2754,217919.01676765105
2755,143232.83569370292
2756,98118.06939282278
2757,73153.71359195843
2758,102790.92548677171
2759,161793.18353065164
2760,118648.98350921283
2761,137634.4707830772
2762,140650.22296507476
2763,186356.21782440424
2764,161403.77737772503
2765,298592.3909891713
2766,125454.66081481088
2767,93176.36898597908
2768,125609.69439241604
2769,134939.85727622808
2770,139715.46539307144
2771,109305.27633075215
2772,107125.11046681419
2773,172000.00407075844
2774,137557.2599380561
2775,107002.41202649595
2776,144692.08382760303
2777,150634.4391042796
2778,106069.24855469304
2779,121677.76597703701
2780,90812.0339916277
2781,94850.6196821767
2782,102203.46055335707
2783,96488.30442234561
2784,123377.44202039645
2785,143593.07638966016
2786,77706.7667047207
2787,126051.39947342267
2788,78368.39873851954
2789,171497.41671654597
2790,95520.88103976709
2791,107399.0997729969
2792,55964.68809414189
2793,132843.37795311643
2794,104124.32862209996
2795,118744.61951932398
2796,99020.77358802917
2797,176110.65631926715
2798,106499.12151782609
2799,107435.75751247018
2800,71344.48382235033
2801,118116.14170511518
2802,122103.84877548515
2803,159675.71516639635
2804,133194.26020887797
2805,104508.29910936164
2806,89788.91615193817
2807,164736.7413232781
2808,147051.49239957536
2809,128582.46703348304
2810,127184.92837331825
2811,162903.7239711144
2812,175880.84295802723
2813,164048.54275499954
2814,163750.5194985559
2815,90824.75326660281
2816,229576.5307638485
2817,165813.04192229186
2818,130923.46033489417
2819,201498.73630163723
2820,133858.2764665914
2821,104010.35261290892
2822,194144.9290641935
2823,319312.7732469937
2824,171421.74310140868
2825,150018.11389040793
2826,130847.39887959865
2827,131272.46403660224
2828,205800.4302736448
2829,226792.01973554413
2830,220336.17211587646
2831,174204.35974395747
2832,222850.14779970897
2833,303480.96372258535
2834,221481.040049391
2835,226371.1080580369
2836,186710.17527699107
2837,157540.5831339067
2838,148400.5352010043
2839,168848.68581231075
2840,206653.37216443344
2841,201103.43442352753
2842,226688.05838830277
2843,148931.3864284178
2844,172541.50878227988
2845,131243.4523286322
2846,204803.45964770988
2847,220086.97695709666
2848,197588.34167836397
2849,195808.91551847462
2850,276698.5339753027
2851,203323.96770257433
2852,235837.06163849102
2853,236824.08446279998
2854,142509.90892970463
2855,201625.82385027996
2856,198387.95811709305
2857,187701.44914073226
2858,203306.8177979329
2859,102825.97834991735
2860,126205.91401897099
2861,113749.15719202964
2862,172030.42936797414
2863,126874.27461420333
2864,234562.38917237287
2865,139441.4242849415
2866,133226.2183960437
2867,106026.51258798533
2868,94244.57858709786
2869,90495.60330974167
2870,112663.05985445973
2871,80085.77274231135
2872,57763.883254294524
2873,96062.69488089853
2874,130772.39550226135
2875,106184.22662552161
2876,161717.01403616235
2877,151977.132665533
2878,148308.7658478029
2879,125262.22113740831
2880,105747.72542411514
2881,147205.47686127512
2882,178355.2371272975
2883,197519.76851380564
2884,207014.8160673761
2885,182494.2882204074
2886,231783.62234762622
2887,100510.29464750362
2888,154964.71563894916
2889,66463.95564919947
2890,91596.4170044711
2891,135035.58972367644
2892,46939.01187912207
2893,70047.97331252383
2894,57093.93773089323
2895,322706.7249140838
2896,274114.8477625278
2897,203550.49524583772
2898,153438.8200491735
2899,209607.11699194965
2900,161186.52441301223
2901,201573.86084541347
2902,171082.86771822313
2903,312477.6737235616
2904,331515.3736370056
2905,82230.28165756796
2906,201903.92391215183
2907,108740.02920012058
2908,137608.87573124035
2909,157128.3199457841
2910,79591.89204733653
2911,82752.15345489228
2912,150470.81787241335
2913,78085.70363771744
2914,76573.28483280142
2915,82651.1587942306
2916,82884.82714011896
2917,160495.27732946514
2918,113728.68003639845
2919,222633.66080911807
